buy #,Symbol,b/s,buy date,purchase price,purchase qty,COGS,sell #,Symbol,b/s,sell date,sell price,sell qty,Revenue,fee,net sale,gain/loss $,gain/loss %,days held,G/L,Week
1161,TCEHY,B,1/22/2019,(42.9000),30,-1287.000,1181,TCEHY,S,1/23/2019,42.2600 ,30,1267.800,0.030,1267.770,-19.200,-1.492%,1,L,4
1162,VXX,B,1/22/2019,(39.3699),30,-1181.097,1170,VXX,S,1/23/2019,39.6600 ,30,1189.800,0.030,1189.770,8.703,0.737%,1,G,4
1175,ACB,B,1/23/2019,(6.3077),150,-946.155,1225,ACB,S,1/24/2019,6.3600 ,150,954.000,0.040,953.960,7.845,0.829%,1,G,4
1175,ACB,B,1/23/2019,(6.3077),4,-25.231,1226,ACB,S,1/24/2019,6.3600 ,4,25.440,0.020,25.420,0.209,0.829%,1,G,4
1175,ACB,B,1/23/2019,(6.3077),46,-290.154,1227,ACB,S,1/24/2019,6.3600 ,46,292.560,0.020,292.540,2.406,0.829%,1,G,4
1172,AMAT,B,1/23/2019,(34.6599),50,-1732.995,1210,AMAT,S,1/24/2019,36.9500 ,50,1847.500,0.040,1847.460,114.505,6.607%,1,G,4
1179,GLD,B,1/23/2019,(121.4490),10,-1214.490,1222,GLD,S,1/24/2019,121.2000 ,10,1212.000,0.030,1211.970,-2.490,-0.205%,1,L,4
1196,INTC,B,1/23/2019,(47.7399),25,-1193.498,1212,INTC,S,1/24/2019,49.0850 ,25,1227.125,0.030,1227.095,33.628,2.818%,1,G,4
1184,KR,B,1/23/2019,(29.3593),50,-1467.965,1221,KR,S,1/24/2019,29.1001 ,50,1455.005,0.030,1454.975,-12.960,-0.883%,1,L,4
1197,MSFT,B,1/23/2019,(105.6499),12,-1267.799,1218,MSFT,S,1/24/2019,106.0350 ,12,1272.420,0.030,1272.390,4.621,0.365%,1,G,4
1192,MU,B,1/23/2019,(33.5899),50,-1679.495,1209,MU,S,1/24/2019,35.2000 ,50,1760.000,0.040,1759.960,80.505,4.793%,1,G,4
1173,NBEV,B,1/23/2019,(6.1579),5,-30.790,1201,NBEV,S,1/24/2019,6.5000 ,5,32.500,0.020,32.480,1.711,5.555%,1,G,4
1173,NBEV,B,1/23/2019,(6.1579),10,-61.579,1202,NBEV,S,1/24/2019,6.5000 ,10,65.000,0.020,64.980,3.421,5.555%,1,G,4
1173,NBEV,B,1/23/2019,(6.1579),1,-6.158,1203,NBEV,S,1/24/2019,6.5000 ,1,6.500,0.020,6.480,0.342,5.555%,1,G,4
1173,NBEV,B,1/23/2019,(6.1579),4,-24.632,1204,NBEV,S,1/24/2019,6.5000 ,4,26.000,0.020,25.980,1.368,5.555%,1,G,4
1173,NBEV,B,1/23/2019,(6.1579),10,-61.579,1205,NBEV,S,1/24/2019,6.5000 ,10,65.000,0.020,64.980,3.421,5.555%,1,G,4
1173,NBEV,B,1/23/2019,(6.1579),3,-18.474,1206,NBEV,S,1/24/2019,6.5000 ,3,19.500,0.020,19.480,1.026,5.555%,1,G,4
1173,NBEV,B,1/23/2019,(6.1579),5,-30.790,1207,NBEV,S,1/24/2019,6.5000 ,5,32.500,0.020,32.480,1.711,5.555%,1,G,4
1173,NBEV,B,1/23/2019,(6.1579),162,-997.580,1208,NBEV,S,1/24/2019,6.5000 ,162,1053.000,0.040,1052.960,55.420,5.555%,1,G,4
1194,NFLX,B,1/23/2019,(321.3999),10,-3213.999,1211,NFLX,S,1/24/2019,322.9400 ,10,3229.400,0.060,3229.340,15.401,0.479%,1,G,4
1180,SDS,B,1/23/2019,(38.8799),20,-777.598,1214,SDS,S,1/24/2019,38.6701 ,20,773.402,0.030,773.372,-4.196,-0.540%,1,L,4
1190,T,B,1/23/2019,(30.7896),50,-1539.480,1238,T,S,1/24/2019,30.3000 ,50,1515.000,0.030,1514.970,-24.480,-1.590%,1,L,4
1193,TCEHY,B,1/23/2019,(42.1400),25,-1053.500,1224,TCEHY,S,1/24/2019,42.7500 ,25,1068.750,0.030,1068.720,15.250,1.448%,1,G,4
1195,TMUS,B,1/23/2019,(66.8350),20,-1336.700,1216,TMUS,S,1/24/2019,67.9000 ,20,1358.000,0.030,1357.970,21.300,1.593%,1,G,4
1200,VXX,B,1/23/2019,(40.8400),30,-1225.200,1215,VXX,S,1/24/2019,40.3401 ,30,1210.203,0.030,1210.173,-14.997,-1.224%,1,L,4
1183,YUM,B,1/23/2019,(92.5100),15,-1387.650,1217,YUM,S,1/24/2019,92.7000 ,15,1390.500,0.030,1390.470,2.850,0.205%,1,G,4
1228,ABT,B,1/24/2019,(69.9775),20,-1399.550,1263,ABT,S,1/25/2019,71.6310 ,20,1432.620,0.030,1432.590,33.070,2.363%,1,G,4
1237,ADBE,B,1/24/2019,(242.0999),5,-1210.500,1268,ADBE,S,1/25/2019,245.1200 ,5,1225.600,0.030,1225.570,15.101,1.247%,1,G,4
1219,BAC,B,1/24/2019,(28.9550),50,-1447.750,1266,BAC,S,1/25/2019,29.3510 ,50,1467.550,0.030,1467.520,19.800,1.368%,1,G,4
1229,ETSY,B,1/24/2019,(54.1482),20,-1082.964,1261,ETSY,S,1/25/2019,55.1330 ,20,1102.660,0.030,1102.630,19.696,1.819%,1,G,4
1230,GWW,B,1/24/2019,(288.6600),5,-1443.300,1275,GWW,S,1/25/2019,289.8450 ,5,1449.225,0.030,1449.195,5.925,0.411%,1,G,4
1240,INTC,B,1/24/2019,(46.4800),25,-1162.000,1285,INTC,S,1/25/2019,46.4701 ,25,1161.753,0.030,1161.723,-0.247,-0.021%,1,L,4
1213,IRM,B,1/24/2019,(35.5099),40,-1420.396,1273,IRM,S,1/25/2019,35.9101 ,40,1436.404,0.030,1436.374,16.008,1.127%,1,G,4
1232,MSFT,B,1/24/2019,(106.2950),10,-1062.950,1267,MSFT,S,1/25/2019,107.5000 ,10,1075.000,0.030,1074.970,12.050,1.134%,1,G,4
1233,NFLX,B,1/24/2019,(328.9900),5,-1644.950,1262,NFLX,S,1/25/2019,333.9500 ,5,1669.750,0.040,1669.710,24.800,1.508%,1,G,4
1220,SBUX,B,1/24/2019,(65.8000),20,-1316.000,1264,SBUX,S,1/25/2019,67.1700 ,20,1343.400,0.030,1343.370,27.400,2.082%,1,G,4
1239,T,B,1/24/2019,(30.5199),40,-1220.796,1286,T,S,1/25/2019,30.9001 ,40,1236.004,0.030,1235.974,15.208,1.246%,1,G,4
1234,TVIX,B,1/24/2019,(48.3900),1,-48.390,1241,TVIX,S,1/25/2019,45.6600 ,1,45.660,0.020,45.640,-2.730,-5.642%,1,L,4
1234,TVIX,B,1/24/2019,(48.3900),19,-919.410,1242,TVIX,S,1/25/2019,45.6543 ,19,867.432,0.030,867.402,-51.978,-5.653%,1,L,4
1236,TZA,B,1/24/2019,(11.8270),100,-1182.700,1244,TZA,S,1/25/2019,11.4809 ,100,1148.090,0.030,1148.060,-34.610,-2.926%,1,L,4
1235,VXX,B,1/24/2019,(39.3000),40,-1572.000,1243,VXX,S,1/25/2019,38.0000 ,40,1520.000,0.030,1519.970,-52.000,-3.308%,1,L,4
1223,VZ,B,1/24/2019,(57.1196),25,-1427.990,1284,VZ,S,1/25/2019,57.0701 ,25,1426.753,0.030,1426.723,-1.238,-0.087%,1,L,4
1272,ABT,B,1/25/2019,(71.6145),20,-1432.290,1282,ABT,S,1/25/2019,71.6348 ,20,1432.696,0.030,1432.666,0.406,0.028%,0,G,4
1298,ABT,B,1/25/2019,(71.3399),20,-1426.798,1314,ABT,S,1/25/2019,71.0650 ,20,1421.300,0.030,1421.270,-5.498,-0.385%,0,L,4
1319,ABT,B,1/25/2019,(71.1554),20,-1423.108,1341,ABT,S,1/25/2019,71.1400 ,20,1422.800,0.030,1422.770,-0.308,-0.022%,0,L,4
1250,ACB,B,1/25/2019,(6.8677),3,-20.603,1255,ACB,S,1/25/2019,6.7500 ,3,20.250,0.020,20.230,-0.353,-1.714%,0,L,4
1250,ACB,B,1/25/2019,(6.8677),97,-666.167,1256,ACB,S,1/25/2019,6.7500 ,97,654.750,0.020,654.730,-11.417,-1.714%,0,L,4
1309,ACB,B,1/25/2019,(6.7574),100,-675.740,1311,ACB,S,1/25/2019,6.8126 ,100,681.260,0.020,681.240,5.520,0.817%,0,G,4
1248,AMAT,B,1/25/2019,(38.6400),20,-772.800,1253,AMAT,S,1/25/2019,38.7310 ,20,774.620,0.030,774.590,1.820,0.236%,0,G,4
1327,BAC,B,1/25/2019,(29.5199),40,-1180.796,1343,BAC,S,1/25/2019,29.5900 ,40,1183.600,0.030,1183.570,2.804,0.237%,0,G,4
1312,CME,B,1/25/2019,(186.7600),10,-1867.600,1349,CME,S,1/28/2019,185.1401 ,10,1851.401,0.040,1851.361,-16.199,-0.867%,3,L,5
1300,INTC,B,1/25/2019,(46.7400),40,-1869.600,1308,INTC,S,1/25/2019,47.2401 ,40,1889.604,0.040,1889.564,20.004,1.070%,0,G,4
1325,INTC,B,1/25/2019,(46.9800),20,-939.600,1329,INTC,S,1/25/2019,46.7301 ,20,934.602,0.030,934.572,-4.998,-0.532%,0,L,4
1333,INTC,B,1/25/2019,(46.6900),30,-1400.700,1337,INTC,S,1/25/2019,46.8200 ,30,1404.600,0.030,1404.570,3.900,0.278%,0,G,4
1296,IRM,B,1/25/2019,(35.9198),40,-1436.792,1334,IRM,S,1/25/2019,35.9700 ,40,1438.800,0.030,1438.770,2.008,0.140%,0,G,4
1271,KMX,B,1/25/2019,(60.0900),10,-600.900,1277,KMX,S,1/25/2019,60.3200 ,10,603.200,0.020,603.180,2.300,0.383%,0,G,4
1245,KO,B,1/25/2019,(47.9900),25,-1199.750,1270,KO,S,1/25/2019,47.5801 ,25,1189.503,0.030,1189.473,-10.247,-0.854%,0,L,4
1292,KO,B,1/25/2019,(47.4699),20,-949.398,1336,KO,S,1/25/2019,47.2900 ,20,945.800,0.020,945.780,-3.598,-0.379%,0,L,4
1305,KO,B,1/25/2019,(47.2900),10,-472.900,1336,KO,S,1/25/2019,47.2900 ,10,472.900,0.010,472.890,0.000,0.000%,0,L,4
1345,KO,B,1/25/2019,(47.4883),30,-1424.649,1357,KO,S,1/28/2019,47.1601 ,30,1414.803,0.030,1414.773,-9.846,-0.691%,3,L,5
1247,KR,B,1/25/2019,(28.9125),40,-1156.500,1259,KR,S,1/25/2019,28.3602 ,40,1134.408,0.030,1134.378,-22.092,-1.910%,0,L,4
1288,MSFT,B,1/25/2019,(107.4199),10,-1074.199,1289,MSFT,S,1/25/2019,107.4909 ,10,1074.909,0.030,1074.879,0.710,0.066%,0,G,4
1326,MSFT,B,1/25/2019,(106.9750),10,-1069.750,1342,MSFT,S,1/25/2019,107.0200 ,10,1070.200,0.030,1070.170,0.450,0.042%,0,G,4
1249,MU,B,1/25/2019,(38.2499),20,-764.998,1274,MU,S,1/25/2019,38.5700 ,20,771.400,0.030,771.370,6.402,0.837%,0,G,4
1246,NKE,B,1/25/2019,(81.1700),15,-1217.550,1280,NKE,S,1/25/2019,80.8101 ,15,1212.152,0.030,1212.122,-5.398,-0.443%,0,L,4
1301,NKE,B,1/25/2019,(80.8598),20,-1617.196,1324,NKE,S,1/25/2019,80.5103 ,20,1610.206,0.040,1610.166,-6.990,-0.432%,0,L,4
1330,NKE,B,1/25/2019,(80.6299),20,-1612.598,1365,NKE,S,1/28/2019,79.9500 ,20,1599.000,0.040,1598.960,-13.598,-0.843%,3,L,5
1252,PEGI,B,1/25/2019,(20.8800),40,-835.200,1276,PEGI,S,1/25/2019,21.0400 ,40,841.600,0.030,841.570,6.400,0.766%,0,G,4
1278,PEGI,B,1/25/2019,(21.0197),20,-420.394,1283,PEGI,S,1/25/2019,20.9301 ,20,418.602,0.020,418.582,-1.792,-0.426%,0,L,4
1294,PEGI,B,1/25/2019,(20.9199),40,-836.796,1299,PEGI,S,1/25/2019,20.8201 ,40,832.804,0.030,832.774,-3.992,-0.477%,0,L,4
1307,PEGI,B,1/25/2019,(20.8100),40,-832.400,1313,PEGI,S,1/25/2019,20.8802 ,40,835.208,0.030,835.178,2.808,0.337%,0,G,4
1251,PFE,B,1/25/2019,(40.9450),20,-818.900,1279,PFE,S,1/25/2019,41.0330 ,20,820.660,0.020,820.640,1.760,0.215%,0,G,4
1258,PFE,B,1/25/2019,(40.7750),10,-407.750,1279,PFE,S,1/25/2019,41.0330 ,10,410.330,0.010,410.320,2.580,0.633%,0,G,4
1306,PFE,B,1/25/2019,(40.7950),20,-815.900,1315,PFE,S,1/25/2019,40.7950 ,20,815.900,0.030,815.870,0.000,0.000%,0,L,4
1328,PFE,B,1/25/2019,(40.6950),20,-813.900,1331,PFE,S,1/25/2019,40.6450 ,20,812.900,0.030,812.870,-1.000,-0.123%,0,L,4
1344,PFE,B,1/25/2019,(40.5900),40,-1623.600,1356,PFE,S,1/28/2019,40.3450 ,40,1613.800,0.040,1613.760,-9.800,-0.604%,3,L,5
1317,PG,B,1/25/2019,(93.5000),1,-93.500,1338,PG,S,1/25/2019,93.2600 ,1,93.260,0.020,93.240,-0.240,-0.257%,0,L,4
1317,PG,B,1/25/2019,(93.5000),10,-935.000,1339,PG,S,1/25/2019,93.2000 ,10,932.000,0.030,931.970,-3.000,-0.321%,0,L,4
1317,PG,B,1/25/2019,(93.5000),9,-841.500,1340,PG,S,1/25/2019,93.1400 ,9,838.260,0.030,838.230,-3.240,-0.385%,0,L,4
1304,SBUX,B,1/25/2019,(66.4399),20,-1328.798,1335,SBUX,S,1/25/2019,66.9200 ,20,1338.400,0.030,1338.370,9.602,0.723%,0,G,4
1302,SDS,B,1/25/2019,(37.8480),20,-756.960,1303,SDS,S,1/25/2019,37.9301 ,20,758.602,0.020,758.582,1.642,0.217%,0,G,4
1321,SDS,B,1/25/2019,(37.8498),20,-756.996,1323,SDS,S,1/25/2019,37.9000 ,20,758.000,0.020,757.980,1.004,0.133%,0,G,4
1291,SH,B,1/25/2019,(29.4499),40,-1177.996,1293,SH,S,1/25/2019,29.4402 ,40,1177.608,0.030,1177.578,-0.388,-0.033%,0,L,4
1332,T,B,1/25/2019,(30.7800),40,-1231.200,1355,T,S,1/28/2019,30.4901 ,40,1219.604,0.030,1219.574,-11.596,-0.942%,3,L,5
1260,TMUS,B,1/25/2019,(68.7499),20,-1374.998,1281,TMUS,S,1/25/2019,68.8901 ,20,1377.802,0.030,1377.772,2.804,0.204%,0,G,4
1287,TMUS,B,1/25/2019,(68.8100),20,-1376.200,1290,TMUS,S,1/25/2019,68.9001 ,20,1378.002,0.030,1377.972,1.802,0.131%,0,G,4
1295,TMUS,B,1/25/2019,(68.8100),20,-1376.200,1316,TMUS,S,1/25/2019,68.5201 ,20,1370.402,0.030,1370.372,-5.798,-0.421%,0,L,4
1254,TVIX,B,1/25/2019,(45.6394),20,-912.788,1257,TVIX,S,1/25/2019,44.8709 ,20,897.418,0.030,897.388,-15.370,-1.684%,0,L,4
1320,TVIX,B,1/25/2019,(44.5099),20,-890.198,1322,TVIX,S,1/25/2019,44.6409 ,20,892.818,0.030,892.788,2.620,0.294%,0,G,4
1265,VXX,B,1/25/2019,(37.6100),20,-752.200,1269,VXX,S,1/25/2019,37.6800 ,20,753.600,0.020,753.580,1.400,0.186%,0,G,4
1297,VZ,B,1/25/2019,(56.9898),20,-1139.796,1310,VZ,S,1/25/2019,56.8201 ,20,1136.402,0.030,1136.372,-3.394,-0.298%,0,L,4
1318,YUM,B,1/25/2019,(92.8500),20,-1857.000,1354,YUM,S,1/28/2019,91.8407 ,20,1836.814,0.040,1836.774,-20.186,-1.087%,3,L,5
1350,ABT,B,1/28/2019,(70.3355),20,-1406.710,1366,ABT,S,1/28/2019,69.7625 ,20,1395.250,0.030,1395.220,-11.460,-0.815%,0,L,5
1364,AVGO,B,1/28/2019,(261.5000),10,-2615.000,1379,AVGO,S,1/28/2019,266.3001 ,10,2663.001,0.050,2662.951,48.001,1.836%,0,G,5
1413,AVGO,B,1/28/2019,(266.0799),20,-5321.598,1417,AVGO,S,1/28/2019,266.4600 ,20,5329.200,0.080,5329.120,7.602,0.143%,0,G,5
1375,BAC,B,1/28/2019,(29.5899),50,-1479.495,1395,BAC,S,1/28/2019,29.4901 ,50,1474.505,0.030,1474.475,-4.990,-0.337%,0,L,5
1420,BAC,B,1/28/2019,(29.6099),20,-592.198,1447,BAC,S,1/28/2019,29.6000 ,20,592.000,0.010,591.990,-0.198,-0.033%,0,L,5
1428,BAC,B,1/28/2019,(29.5799),5,-147.900,1447,BAC,S,1/28/2019,29.6000 ,5,148.000,0.010,147.990,0.101,0.068%,0,G,5
1428,BAC,B,1/28/2019,(29.5799),1,-29.580,1449,BAC,S,1/28/2019,29.6000 ,1,29.600,0.020,29.580,0.020,0.068%,0,G,5
1428,BAC,B,1/28/2019,(29.5799),5,-147.900,1455,BAC,S,1/28/2019,29.6000 ,5,148.000,0.020,147.980,0.101,0.068%,0,G,5
1428,BAC,B,1/28/2019,(29.5799),1,-29.580,1456,BAC,S,1/28/2019,29.6000 ,1,29.600,0.020,29.580,0.020,0.068%,0,G,5
1428,BAC,B,1/28/2019,(29.5799),1,-29.580,1457,BAC,S,1/28/2019,29.6000 ,1,29.600,0.020,29.580,0.020,0.068%,0,G,5
1428,BAC,B,1/28/2019,(29.5799),2,-59.160,1458,BAC,S,1/28/2019,29.6000 ,2,59.200,0.020,59.180,0.040,0.068%,0,G,5
1428,BAC,B,1/28/2019,(29.5799),1,-29.580,1459,BAC,S,1/28/2019,29.6000 ,1,29.600,0.020,29.580,0.020,0.068%,0,G,5
1428,BAC,B,1/28/2019,(29.5799),2,-59.160,1460,BAC,S,1/28/2019,29.6000 ,2,59.200,0.020,59.180,0.040,0.068%,0,G,5
1428,BAC,B,1/28/2019,(29.5799),2,-59.160,1461,BAC,S,1/29/2019,29.6300 ,2,59.260,0.020,59.240,0.100,0.169%,1,G,5
1363,CRM,B,1/28/2019,(147.0899),20,-2941.798,1390,CRM,S,1/28/2019,147.8700 ,20,2957.400,0.050,2957.350,15.602,0.530%,0,G,5
1429,CRM,B,1/28/2019,(147.4118),7,-1031.883,1450,CRM,S,1/28/2019,147.3300 ,7,1031.310,0.030,1031.280,-0.573,-0.055%,0,L,5
1429,CRM,B,1/28/2019,(147.4118),3,-442.235,1454,CRM,S,1/28/2019,147.3300 ,3,441.990,0.020,441.970,-0.245,-0.055%,0,L,5
1358,FSLR,B,1/28/2019,(49.5685),20,-991.370,1369,FSLR,S,1/28/2019,49.6015 ,20,992.030,0.030,992.000,0.660,0.067%,0,G,5
1426,GE,B,1/28/2019,(8.8799),100,-887.990,1436,GE,S,1/28/2019,8.9350 ,100,893.500,0.030,893.470,5.510,0.621%,0,G,5
1359,GLD,B,1/28/2019,(122.8000),15,-1842.000,1381,GLD,S,1/28/2019,123.1150 ,15,1846.725,0.040,1846.685,4.725,0.257%,0,G,5
1389,GME,B,1/28/2019,(15.6578),50,-782.890,1396,GME,S,1/28/2019,15.4601 ,50,773.005,0.030,772.975,-9.885,-1.263%,0,L,5
1432,GME,B,1/28/2019,(15.4599),100,-1545.990,1437,GME,S,1/28/2019,15.5201 ,100,1552.010,0.040,1551.970,6.020,0.389%,0,G,5
1418,GWW,B,1/28/2019,(290.8600),1,-290.860,1434,GWW,S,1/28/2019,288.8040 ,1,288.804,0.010,288.794,-2.056,-0.707%,0,L,5
1419,GWW,B,1/28/2019,(290.9256),9,-2618.330,1434,GWW,S,1/28/2019,288.8040 ,9,2599.236,0.040,2599.196,-19.094,-0.729%,0,L,5
1362,INTC,B,1/28/2019,(46.3499),40,-1853.996,1387,INTC,S,1/28/2019,46.3600 ,40,1854.400,0.040,1854.360,0.404,0.022%,0,G,5
1377,IRM,B,1/28/2019,(35.9099),30,-1077.297,1384,IRM,S,1/28/2019,35.9901 ,30,1079.703,0.030,1079.673,2.406,0.223%,0,G,5
1403,IRM,B,1/28/2019,(35.9498),40,-1437.992,1407,IRM,S,1/28/2019,36.1101 ,40,1444.404,0.030,1444.374,6.412,0.446%,0,G,5
1441,IRM,B,1/28/2019,(36.1990),1,-36.199,1448,IRM,S,1/28/2019,36.2400 ,1,36.240,0.020,36.220,0.041,0.113%,0,G,5
1441,IRM,B,1/28/2019,(36.1990),29,-1049.771,1462,IRM,S,1/29/2019,36.2400 ,29,1050.960,0.030,1050.930,1.189,0.113%,1,G,5
1370,KO,B,1/28/2019,(47.0500),30,-1411.500,1373,KO,S,1/28/2019,47.0001 ,30,1410.003,0.030,1409.973,-1.497,-0.106%,0,L,5
1376,KO,B,1/28/2019,(47.0999),20,-941.998,1392,KO,S,1/28/2019,47.1900 ,20,943.800,0.030,943.770,1.802,0.191%,0,G,5
1409,KO,B,1/28/2019,(47.0900),20,-941.800,1410,KO,S,1/28/2019,47.0602 ,20,941.204,0.030,941.174,-0.596,-0.063%,0,L,5
1435,KO,B,1/28/2019,(47.1200),20,-942.400,1453,KO,S,1/28/2019,47.1700 ,20,943.400,0.030,943.370,1.000,0.106%,0,G,5
1386,MU,B,1/28/2019,(38.8600),20,-777.200,1393,MU,S,1/28/2019,38.2301 ,20,764.602,0.020,764.582,-12.598,-1.621%,0,L,5
1383,NFLX,B,1/28/2019,(333.7000),20,-6674.000,1391,NFLX,S,1/28/2019,335.1301 ,20,6702.602,0.100,6702.502,28.602,0.429%,0,G,5
1423,NFLX,B,1/28/2019,(332.8100),10,-3328.100,1442,NFLX,S,1/28/2019,334.3710 ,10,3343.710,0.060,3343.650,15.610,0.469%,0,G,5
1443,NFLX,B,1/28/2019,(334.8790),5,-1674.395,1445,NFLX,S,1/28/2019,335.1500 ,5,1675.750,0.040,1675.710,1.355,0.081%,0,G,5
1371,NKE,B,1/28/2019,(80.1400),20,-1602.800,1394,NKE,S,1/28/2019,80.0800 ,20,1601.600,0.040,1601.560,-1.200,-0.075%,0,L,5
1401,NKE,B,1/28/2019,(80.1200),20,-1602.400,1405,NKE,S,1/28/2019,79.9701 ,20,1599.402,0.040,1599.362,-2.998,-0.187%,0,L,5
1427,NKE,B,1/28/2019,(80.2400),20,-1604.800,1446,NKE,S,1/28/2019,80.3200 ,20,1606.400,0.040,1606.360,1.600,0.100%,0,G,5
1361,PG,B,1/28/2019,(93.5696),20,-1871.392,1374,PG,S,1/28/2019,93.1501 ,20,1863.002,0.040,1862.962,-8.390,-0.448%,0,L,5
1400,PG,B,1/28/2019,(93.5699),20,-1871.398,1406,PG,S,1/28/2019,93.3901 ,20,1867.802,0.040,1867.762,-3.596,-0.192%,0,L,5
1433,PG,B,1/28/2019,(93.4898),1,-93.490,1451,PG,S,1/28/2019,93.5200 ,1,93.520,0.020,93.500,0.030,0.032%,0,G,5
1433,PG,B,1/28/2019,(93.4898),19,-1776.306,1452,PG,S,1/28/2019,93.5200 ,19,1776.880,0.040,1776.840,0.574,0.032%,0,G,5
1367,SBUX,B,1/28/2019,(66.3150),20,-1326.300,1397,SBUX,S,1/28/2019,66.0101 ,20,1320.202,0.030,1320.172,-6.098,-0.460%,0,L,5
1440,SBUX,B,1/28/2019,(66.7999),10,-667.999,1479,SBUX,S,1/29/2019,66.9000 ,10,669.000,0.020,668.980,1.001,0.150%,1,G,5
1440,SBUX,B,1/28/2019,(66.7999),1,-66.800,1480,SBUX,S,1/29/2019,66.9000 ,1,66.900,0.020,66.880,0.100,0.150%,1,G,5
1440,SBUX,B,1/28/2019,(66.7999),9,-601.199,1481,SBUX,S,1/29/2019,66.9010 ,9,602.109,0.020,602.089,0.910,0.151%,1,G,5
1348,SH,B,1/28/2019,(29.7199),50,-1485.995,1353,SH,S,1/28/2019,29.7901 ,50,1489.505,0.030,1489.475,3.510,0.236%,0,G,5
1398,SH,B,1/28/2019,(29.9200),20,-598.400,1399,SH,S,1/28/2019,29.8908 ,20,597.816,0.020,597.796,-0.584,-0.098%,0,L,5
1360,SLV,B,1/28/2019,(14.6800),100,-1468.000,1382,SLV,S,1/28/2019,14.7301 ,100,1473.010,0.030,1472.980,5.010,0.341%,0,G,5
1378,T,B,1/28/2019,(30.5500),40,-1222.000,1388,T,S,1/28/2019,30.5301 ,40,1221.204,0.030,1221.174,-0.796,-0.065%,0,L,5
1402,T,B,1/28/2019,(30.4790),40,-1219.160,1404,T,S,1/28/2019,30.4501 ,40,1218.004,0.030,1217.974,-1.156,-0.095%,0,L,5
1421,T,B,1/28/2019,(30.5585),20,-611.170,1444,T,S,1/28/2019,30.5800 ,20,611.600,0.010,611.590,0.430,0.070%,0,G,5
1430,T,B,1/28/2019,(30.6299),20,-612.598,1444,T,S,1/28/2019,30.5800 ,20,611.600,0.020,611.580,-0.998,-0.163%,0,L,5
1380,TCEHY,B,1/28/2019,(43.1400),30,-1294.200,1385,TCEHY,S,1/28/2019,43.0500 ,30,1291.500,0.030,1291.470,-2.700,-0.209%,0,L,5
1422,TCEHY,B,1/28/2019,(43.3900),20,-867.800,1466,TCEHY,S,1/29/2019,43.8500 ,20,877.000,0.020,876.980,9.200,1.060%,1,G,5
1431,TCEHY,B,1/28/2019,(43.3500),20,-867.000,1466,TCEHY,S,1/29/2019,43.8500 ,20,877.000,0.020,876.980,10.000,1.153%,1,G,5
1346,TVIX,B,1/28/2019,(46.0900),50,-2304.500,1351,TVIX,S,1/28/2019,48.3003 ,50,2415.015,0.050,2414.965,110.515,4.796%,0,G,5
1368,TVIX,B,1/28/2019,(49.2991),20,-985.982,1372,TVIX,S,1/28/2019,48.9509 ,20,979.018,0.030,978.988,-6.964,-0.706%,0,L,5
1412,TVIX,B,1/28/2019,(48.4490),40,-1937.960,1414,TVIX,S,1/28/2019,48.0509 ,40,1922.036,0.040,1921.996,-15.924,-0.822%,0,L,5
1416,TVIX,B,1/28/2019,(47.9798),20,-959.596,1425,TVIX,S,1/28/2019,47.7503 ,20,955.006,0.030,954.976,-4.590,-0.478%,0,L,5
1347,VXX,B,1/28/2019,(38.3991),50,-1919.955,1352,VXX,S,1/28/2019,39.1100 ,50,1955.500,0.040,1955.460,35.545,1.851%,0,G,5
1408,VXX,B,1/28/2019,(39.5100),20,-790.200,1411,VXX,S,1/28/2019,39.6301 ,20,792.602,0.030,792.572,2.402,0.304%,0,G,5
1438,VXX,B,1/28/2019,(39.0599),30,-1171.797,1439,VXX,S,1/28/2019,38.6001 ,30,1158.003,0.030,1157.973,-13.794,-1.177%,0,L,5
1415,YUM,B,1/28/2019,(92.2998),20,-1845.996,1424,YUM,S,1/28/2019,92.3901 ,20,1847.802,0.040,1847.762,1.806,0.098%,0,G,5
1474,ABT,B,1/29/2019,(69.2287),30,-2076.861,1494,ABT,S,1/29/2019,68.9717 ,30,2069.151,0.040,2069.111,-7.710,-0.371%,0,L,5
1528,ABT,B,1/29/2019,(69.1300),20,-1382.600,1548,ABT,S,1/30/2019,70.2400 ,20,1404.800,0.030,1404.770,22.200,1.606%,1,G,5
1465,AMZN,B,1/29/2019,"(1,637.3700)",1,-1637.370,1482,AMZN,S,1/29/2019,"1,616.3600 ",1,1616.360,0.040,1616.320,-21.010,-1.283%,0,L,5
1506,AMZN,B,1/29/2019,"(1,601.7900)",1,-1601.790,1516,AMZN,S,1/29/2019,"1,597.1601 ",1,1597.160,0.040,1597.120,-4.630,-0.289%,0,L,5
1464,ATVI,B,1/29/2019,(46.3500),30,-1390.500,1476,ATVI,S,1/29/2019,45.5502 ,30,1366.506,0.030,1366.476,-23.994,-1.726%,0,L,5
1472,BAC,B,1/29/2019,(29.5199),50,-1475.995,1496,BAC,S,1/29/2019,29.4710 ,50,1473.550,0.030,1473.520,-2.445,-0.166%,0,L,5
1529,BAC,B,1/29/2019,(29.4599),33,-972.177,1541,BAC,S,1/30/2019,29.3000 ,33,966.900,0.030,966.870,-5.277,-0.543%,1,L,5
